"o","mra","mrb","stat","summary","env","measure","cor_a","cor_b"
"1","10","10","var","var",2,"N",0.000567125383524586,0.000567125383524586
"1","10","10","var","var",2,"rda",5.34985513806923e-08,3.93104389198087e-07
"1","10","10","var","var",2,"S",2.96293759732102e-06,1.27443471283847e-05
"1","10","20","2.5%","mean",1,"jaccard",0.244016734919149,0.430196126855088
"1","10","20","2.5%","mean",1,"N",-0.473125491662857,-0.473125491662857
"1","10","20","2.5%","mean",1,"rda",0.105010950313626,0.153941935853342
"1","10","20","2.5%","mean",1,"S",-0.593512456334428,-0.66501058097073
"1","10","20","2.5%","mean",2,"jaccard",0.246977573271485,-0.0730340234221774
"1","10","20","2.5%","mean",2,"N",-0.216042684193624,-0.216042684193624
"1","10","20","2.5%","mean",2,"rda",0.131524973401968,0.0402190347725042
"1","10","20","2.5%","mean",2,"S",-0.590617416466592,-0.508136170347262
"1","10","20","2.5%","var",1,"jaccard",0.000299485943025016,0.000193215624895482
"1","10","20","2.5%","var",1,"N",0.000412755515983894,0.000412755515983894
"1","10","20","2.5%","var",1,"rda",0.000110257690451712,0.000344211042098221
"1","10","20","2.5%","var",1,"S",0.000520626194338563,0.000576731316512557
"1","10","20","2.5%","var",2,"jaccard",0.000400714071149745,0.000446091435676592
"1","10","20","2.5%","var",2,"N",0.000395944495176689,0.000395944495176689
"1","10","20","2.5%","var",2,"rda",0.000101071798204698,0.000101942888725448
"1","10","20","2.5%","var",2,"S",0.000640338008551509,0.00110575255976055
"1","10","20","50%","mean",1,"jaccard",0.530481790611594,0.734248600387493
"1","10","20","50%","mean",1,"N",0.0058661338244331,0.0058661338244331
"1","10","20","50%","mean",1,"rda",0.195813135408244,0.338005919634
"1","10","20","50%","mean",1,"S",0.100251715368072,0.131963122196701
"1","10","20","50%","mean",2,"jaccard",0.546405019711537,0.226593819739183
"1","10","20","50%","mean",2,"N",0.00586131328483594,0.00586131328483594
"1","10","20","50%","mean",2,"rda",0.21476601904406,0.108569062004313
"1","10","20","50%","mean",2,"S",-0.0853909107035712,-0.0522472743521238
"1","10","20","50%","var",1,"jaccard",0.0012780286273736,0.00118630065908431
"1","10","20","50%","var",1,"N",0.0520820606701965,0.0520820606701965
"1","10","20","50%","var",1,"rda",0.000438490757855993,0.00114801270326521
"1","10","20","50%","var",1,"S",0.002739779085039,0.00319612578209139
"1","10","20","50%","var",2,"jaccard",0.00114634328602387,0.00196502926118372
"1","10","20","50%","var",2,"N",0.0469544925878587,0.0469544925878587
"1","10","20","50%","var",2,"rda",0.000346754041777672,0.000484891831585807
"1","10","20","50%","var",2,"S",0.00185231022726749,0.0040216062284776
"1","10","20","97.5%","mean",1,"jaccard",0.781695558229931,0.869968851946768
"1","10","20","97.5%","mean",1,"N",0.435137646646075,0.435137646646075
"1","10","20","97.5%","mean",1,"rda",0.346451587823053,0.519091857349873
"1","10","20","97.5%","mean",1,"S",0.681990656894521,0.775636500669879
"1","10","20","97.5%","mean",2,"jaccard",0.784206700741075,0.55044793168837
"1","10","20","97.5%","mean",2,"N",0.289150239758154,0.289150239758154
"1","10","20","97.5%","mean",2,"rda",0.357195894857049,0.210836520229084
"1","10","20","97.5%","mean",2,"S",0.643417675852251,0.53036098527364
"1","10","20","97.5%","var",1,"jaccard",0.00830230695541866,0.00563631365780423
"1","10","20","97.5%","var",1,"N",0.128460558346026,0.128460558346026
"1","10","20","97.5%","var",1,"rda",0.00210109756143462,0.00370956874309779
"1","10","20","97.5%","var",1,"S",0.0099935052336948,0.0111517165582103
"1","10","20","97.5%","var",2,"jaccard",0.00390776621983737,0.0079294846209405
"1","10","20","97.5%","var",2,"N",0.116198309425657,0.116198309425657
"1","10","20","97.5%","var",2,"rda",0.000859690624771329,0.00182806293530741
"1","10","20","97.5%","var",2,"S",0.00695877476545746,0.0133318941895991
"1","10","20","mean","mean",1,"jaccard",0.528489066881615,0.708190445118773
"1","10","20","mean","mean",1,"N",0.0103468330645895,0.0103468330645895
"1","10","20","mean","mean",1,"rda",0.208884492307495,0.334300914366105
"1","10","20","mean","mean",1,"S",0.068267305945789,0.0721933649803755
"1","10","20","mean","mean",2,"jaccard",0.546024196897272,0.220999054681373
"1","10","20","mean","mean",2,"N",-0.00190028833576111,-0.00190028833576111
"1","10","20","mean","mean",2,"rda",0.224169445122843,0.120502899400778
"1","10","20","mean","mean",2,"S",-0.0478463311371366,-0.0440832345140355
"1","10","20","mean","var",1,"jaccard",0.00199653790049029,0.00171817150021917
"1","10","20","mean","var",1,"N",0.05751686646574,0.05751686646574
"1","10","20","mean","var",1,"rda",0.000603344849024823,0.00134960826536981
"1","10","20","mean","var",1,"S",0.0035519344665472,0.00394926198466644
"1","10","20","mean","var",2,"jaccard",0.0015474108986622,0.00255064357527825
"1","10","20","mean","var",2,"N",0.0499208647267873,0.0499208647267873
"1","10","20","mean","var",2,"rda",0.00039028843149109,0.000631819846291139
"1","10","20","mean","var",2,"S",0.00254914592301372,0.0047120155810753
"1","10","20","var","mean",1,"jaccard",0.0206752348467676,0.0130340121264949
"1","10","20","var","mean",1,"N",0.031500901744,0.031500901744
"1","10","20","var","mean",1,"rda",0.0043645462520902,0.00919212694893759
"1","10","20","var","mean",1,"S",0.123368045189015,0.161349464669313
"1","10","20","var","mean",2,"jaccard",0.0222750609453063,0.0271976829184116
"1","10","20","var","mean",2,"N",0.0182140863833705,0.0182140863833705
"1","10","20","var","mean",2,"rda",0.00390241526455667,0.0030809815140792
"1","10","20","var","mean",2,"S",0.0980724446272212,0.0690362144544337
"1","10","20","var","var",1,"jaccard",4.35651472580958e-06,2.43392188920082e-06
"1","10","20","var","var",1,"N",0.00109372120850654,0.00109372120850654
"1","10","20","var","var",1,"rda",2.56965156321601e-07,8.75507966710988e-07
"1","10","20","var","var",1,"S",9.35739265443288e-06,9.39038409383943e-06
"1","10","20","var","var",2,"jaccard",1.00458703165599e-06,3.76032298561278e-06
"1","10","20","var","var",2,"N",0.00079201484489068,0.00079201484489068
"1","10","20","var","var",2,"rda",4.98300496269296e-08,2.66779245791669e-07
"1","10","20","var","var",2,"S",3.64444142157868e-06,1.09942308110738e-05
"1","20","1","2.5%","mean",1,"jaccard",0.111380312058375,0.323913352712772
"1","20","1","2.5%","mean",1,"N",-0.505946877958251,-0.505946877958251
"1","20","1","2.5%","mean",1,"rda",0.0875480367071484,0.143249756510013
"1","20","1","2.5%","mean",1,"S",-0.636173150913104,-0.728104958173146
"1","20","1","2.5%","mean",2,"jaccard",0.318255036687241,-0.041419489706487
"1","20","1","2.5%","mean",2,"N",-0.19324677988045,-0.19324677988045
"1","20","1","2.5%","mean",2,"rda",0.121441434315045,0.0479454768158455
"1","20","1","2.5%","mean",2,"S",-0.563227170972672,-0.525403822477847
"1","20","1","2.5%","var",1,"jaccard",0.000231430673824144,0.000162225642069503
"1","20","1","2.5%","var",1,"N",0.000469818260176543,0.000469818260176543
"1","20","1","2.5%","var",1,"rda",0.000116106971483794,0.000297808412523655
"1","20","1","2.5%","var",1,"S",0.000573315684955619,0.00042547813618854
"1","20","1","2.5%","var",2,"jaccard",0.000173692436009095,0.000502955870708381
"1","20","1","2.5%","var",2,"N",0.000476154428495099,0.000476154428495099
"1","20","1","2.5%","var",2,"rda",0.00013548799514012,0.000140650949237636
"1","20","1","2.5%","var",2,"S",0.000475387454276674,0.000972086883484564
"1","20","1","50%","mean",1,"jaccard",0.474012919170386,0.650097359096911
"1","20","1","50%","mean",1,"N",0.0175248224489779,0.0175248224489779
"1","20","1","50%","mean",1,"rda",0.162114448456016,0.289236498260581
"1","20","1","50%","mean",1,"S",0.0217571841048897,0.0520790640893506
"1","20","1","50%","mean",2,"jaccard",0.630019614480036,0.287790998075903
"1","20","1","50%","mean",2,"N",0.00728599716893971,0.00728599716893971
"1","20","1","50%","mean",2,"rda",0.234219619165729,0.131080975472891
"1","20","1","50%","mean",2,"S",-0.066615234931311,-0.0382002015505977
"1","20","1","50%","var",1,"jaccard",0.00127740368103523,0.00125845296848001
"1","20","1","50%","var",1,"N",0.0524700262565432,0.0524700262565432
"1","20","1","50%","var",1,"rda",0.000385042232863163,0.000979900288684698
"1","20","1","50%","var",1,"S",0.00219845106683183,0.00214822348282782
"1","20","1","50%","var",2,"jaccard",0.00104744906475189,0.00201785014532336
"1","20","1","50%","var",2,"N",0.0530976312182582,0.0530976312182582
"1","20","1","50%","var",2,"rda",0.000390950580758012,0.000564053480905642
"1","20","1","50%","var",2,"S",0.00146035742907638,0.00384968169375966
"1","20","1","97.5%","mean",1,"jaccard",0.745126006850938,0.845309788142559
"1","20","1","97.5%","mean",1,"N",0.494050961923785,0.494050961923785
"1","20","1","97.5%","mean",1,"rda",0.316329548243156,0.498412386667049
"1","20","1","97.5%","mean",1,"S",0.614693031355216,0.731443701284743
"1","20","1","97.5%","mean",2,"jaccard",0.85242533670949,0.581231590998736
"1","20","1","97.5%","mean",2,"N",0.304598238646962,0.304598238646962
"1","20","1","97.5%","mean",2,"rda",0.375255154018083,0.288034631799158
"1","20","1","97.5%","mean",2,"S",0.531415173684516,0.454029894465545
"1","20","1","97.5%","var",1,"jaccard",0.00536498395709856,0.00610184048906505
"1","20","1","97.5%","var",1,"N",0.118939987335081,0.118939987335081
"1","20","1","97.5%","var",1,"rda",0.00127324814610257,0.00302478024866923
"1","20","1","97.5%","var",1,"S",0.00838745180000001,0.00792117015628166
"1","20","1","97.5%","var",2,"jaccard",0.00418895871169424,0.00658091926608324
"1","20","1","97.5%","var",2,"N",0.127625218382262,0.127625218382262
"1","20","1","97.5%","var",2,"rda",0.000956816805510967,0.00268138654786934
"1","20","1","97.5%","var",2,"S",0.00561938174089315,0.0125778477984965
"1","20","1","mean","mean",1,"jaccard",0.460116866067221,0.642986006878043
"1","20","1","mean","mean",1,"N",0.0160274523284038,0.0160274523284038
"1","20","1","mean","mean",1,"rda",0.172988945739143,0.295448487536714
"1","20","1","mean","mean",1,"S",0.00216342912190637,0.00957022816217932
"1","20","1","mean","mean",2,"jaccard",0.611250117977016,0.277758357893493
"1","20","1","mean","mean",2,"N",0.0170200937228293,0.0170200937228293
"1","20","1","mean","mean",2,"rda",0.237387826915818,0.136470531658502
"1","20","1","mean","mean",2,"S",-0.0668854907281628,-0.0337854010977083
"1","20","1","mean","var",1,"jaccard",0.00166058159712116,0.00170961674402181
"1","20","1","mean","var",1,"N",0.0533663158966549,0.0533663158966549
"1","20","1","mean","var",1,"rda",0.000453482278705894,0.001232383241569
"1","20","1","mean","var",1,"S",0.00278139703379488,0.00286286736849387
"1","20","1","mean","var",2,"jaccard",0.00138100297039811,0.00251982027195928
"1","20","1","mean","var",2,"N",0.0574123680520732,0.0574123680520732
"1","20","1","mean","var",2,"rda",0.000427815411908713,0.000793625375147212
"1","20","1","mean","var",2,"S",0.00198193878051368,0.00465840204945903
"1","20","1","var","mean",1,"jaccard",0.0286015191479587,0.0191607407282829
"1","20","1","var","mean",1,"N",0.0323214705761652,0.0323214705761652
"1","20","1","var","mean",1,"rda",0.00353128579900168,0.00827881782434458
"1","20","1","var","mean",1,"S",0.13707555540349,0.212790979821263
"1","20","1","var","mean",2,"jaccard",0.0236306482159317,0.0303827259073541
"1","20","1","var","mean",2,"N",0.0130889982711514,0.0130889982711514
"1","20","1","var","mean",2,"rda",0.00398789402381781,0.00360380785996963
"1","20","1","var","mean",2,"S",0.0794992866669441,0.07205469366463
"1","20","1","var","var",1,"jaccard",2.49490265526436e-06,2.2584067033047e-06
"1","20","1","var","var",1,"N",0.000805502416211295,0.000805502416211295
"1","20","1","var","var",1,"rda",9.61538724371951e-08,6.4041201150664e-07
"1","20","1","var","var",1,"S",4.4387286758311e-06,5.37075680467911e-06
"1","20","1","var","var",2,"jaccard",1.61947713729631e-06,4.03915585329728e-06
"1","20","1","var","var",2,"N",0.00111397578343811,0.00111397578343811
"1","20","1","var","var",2,"rda",5.18817372381685e-08,4.23044936822853e-07
"1","20","1","var","var",2,"S",2.19720231109132e-06,1.07606739497371e-05
"1","20","10","2.5%","mean",1,"jaccard",0.190382880481161,0.323744282477959
"1","20","10","2.5%","mean",1,"N",-0.530049899399144,-0.530049899399144
"1","20","10","2.5%","mean",1,"rda",0.0998715498673436,0.177887586636335
"1","20","10","2.5%","mean",1,"S",-0.598184898626523,-0.692279697938064
"1","20","10","2.5%","mean",2,"jaccard",0.299202464055781,-0.0313129546120967
"1","20","10","2.5%","mean",2,"N",-0.40442786636767,-0.40442786636767
"1","20","10","2.5%","mean",2,"rda",0.137447961049018,0.0420454038426492
"1","20","10","2.5%","mean",2,"S",-0.648361704193474,-0.613447079258976
"1","20","10","2.5%","var",1,"jaccard",0.000283526691015783,0.000332648477757562
"1","20","10","2.5%","var",1,"N",0.000362078210154693,0.000362078210154693
"1","20","10","2.5%","var",1,"rda",0.000138036416595606,0.000309115148103682
"1","20","10","2.5%","var",1,"S",0.000415081269607841,0.000434102613359148
"1","20","10","2.5%","var",2,"jaccard",0.000218579619257712,0.00036565987490813
"1","20","10","2.5%","var",2,"N",0.000391129277323923,0.000391129277323923
"1","20","10","2.5%","var",2,"rda",0.000115260446762325,6.35350529889477e-05
"1","20","10","2.5%","var",2,"S",0.000412744530517429,0.000721147641140111
"1","20","10","50%","mean",1,"jaccard",0.48344273661881,0.684782309155451
"1","20","10","50%","mean",1,"N",8.27802442384361e-05,8.27802442384361e-05
"1","20","10","50%","mean",1,"rda",0.174966331049723,0.291568598728392
"1","20","10","50%","mean",1,"S",-0.031809364432638,-0.0454455181432066
"1","20","10","50%","mean",2,"jaccard",0.672871242622804,0.334278245315366
"1","20","10","50%","mean",2,"N",-0.0240551485565559,-0.0240551485565559
"1","20","10","50%","mean",2,"rda",0.233622077547608,0.129648779154391
"1","20","10","50%","mean",2,"S",-0.022073034717222,0.0149927060795148
"1","20","10","50%","var",1,"jaccard",0.00131085558803057,0.00120726021528394
"1","20","10","50%","var",1,"N",0.0400672735721338,0.0400672735721338
"1","20","10","50%","var",1,"rda",0.000468576212567936,0.00123186718719511
"1","20","10","50%","var",1,"S",0.00268717896924967,0.00314135440019496
"1","20","10","50%","var",2,"jaccard",0.000990274799199122,0.00203755508259344
"1","20","10","50%","var",2,"N",0.0416649977562803,0.0416649977562803
"1","20","10","50%","var",2,"rda",0.000381877030448749,0.000641065503180589
"1","20","10","50%","var",2,"S",0.00180885934488929,0.00344086569967623
"1","20","10","97.5%","mean",1,"jaccard",0.733813273969561,0.852618075772356
"1","20","10","97.5%","mean",1,"N",0.448380177442084,0.448380177442084
"1","20","10","97.5%","mean",1,"rda",0.310915839556828,0.452961790829834
"1","20","10","97.5%","mean",1,"S",0.668030180885836,0.798490832802464
"1","20","10","97.5%","mean",2,"jaccard",0.83954327893963,0.661969397949063
"1","20","10","97.5%","mean",2,"N",0.341663910093306,0.341663910093306
"1","20","10","97.5%","mean",2,"rda",0.347906983779095,0.273213259743638
"1","20","10","97.5%","mean",2,"S",0.612734561044161,0.53455690622681
"1","20","10","97.5%","var",1,"jaccard",0.00539265145217062,0.00509772490898084
"1","20","10","97.5%","var",1,"N",0.0921197932394201,0.0921197932394201
"1","20","10","97.5%","var",1,"rda",0.0018562621961066,0.00424382140896687
"1","20","10","97.5%","var",1,"S",0.0100102624582132,0.0120157106710302
"1","20","10","97.5%","var",2,"jaccard",0.00412321348985542,0.0109209466586285
"1","20","10","97.5%","var",2,"N",0.105053205136784,0.105053205136784
"1","20","10","97.5%","var",2,"rda",0.00113885173567389,0.00232060402999713
"1","20","10","97.5%","var",2,"S",0.00784439819490692,0.011932531643398
"1","20","10","mean","mean",1,"jaccard",0.489035989886729,0.660172081434775
"1","20","10","mean","mean",1,"N",-0.0215517290381408,-0.0215517290381408
"1","20","10","mean","mean",1,"rda",0.180297938540023,0.295211183824548
"1","20","10","mean","mean",1,"S",-0.0108854944911908,0.00184334494099183
"1","20","10","mean","mean",2,"jaccard",0.628864124423145,0.318381915680303
"1","20","10","mean","mean",2,"N",-0.0223096242730311,-0.0223096242730311
"1","20","10","mean","mean",2,"rda",0.235394785285513,0.138153955766616
"1","20","10","mean","mean",2,"S",-0.0120565191298163,-0.00638703983038353
"1","20","10","mean","var",1,"jaccard",0.00176227843010488,0.00168205034062174
"1","20","10","mean","var",1,"N",0.0440119693838414,0.0440119693838414
"1","20","10","mean","var",1,"rda",0.000591023364748692,0.00152278591392848
"1","20","10","mean","var",1,"S",0.00305528660728862,0.00402148752896556
"1","20","10","mean","var",2,"jaccard",0.00134897258521125,0.00273972415259133
"1","20","10","mean","var",2,"N",0.0473404953388684,0.0473404953388684
"1","20","10","mean","var",2,"rda",0.000441096332812877,0.000810757612568854
"1","20","10","mean","var",2,"S",0.00253028458440664,0.00439874643567975
"1","20","10","var","mean",1,"jaccard",0.0266201014278689,0.0175491048187059
"1","20","10","var","mean",1,"N",0.0426635696037026,0.0426635696037026
"1","20","10","var","mean",1,"rda",0.00290923957220864,0.00564943850158626
"1","20","10","var","mean",1,"S",0.134502925280249,0.172915096081354
"1","20","10","var","mean",2,"jaccard",0.021698802077381,0.0395509449134667
"1","20","10","var","mean",2,"N",0.0261936379635352,0.0261936379635352
"1","20","10","var","mean",2,"rda",0.00315767139999529,0.00374633997363478
"1","20","10","var","mean",2,"S",0.119117667338553,0.100919843820999
"1","20","10","var","var",1,"jaccard",1.7684275991129e-06,1.88813963415601e-06
"1","20","10","var","var",1,"N",0.000630246340821237,0.000630246340821237
